id,name,dateOfBirth,role,battingStyle,bowlingStyle,country,playerImg,team
"B9701B53-3B9E-4EDA-93B1-3543809674D4","Vicky Ostwal","2002-09-01T00:00:00","Bowler","Right Handed Bat","Left-arm orthodox","India","https://h.cricapi.com/img/players/b9701b53-3b9e-4eda-93b1-3543809674d4.jpg","Royal Challengers Bengaluru"
"3F3ECF51-8411-4046-9477-18C0FE3DA6AC","Bhuvneshwar Kumar","1990-02-05T00:00:00","Bowler","Right Handed Bat","Right-arm fast-medium","India","https://h.cricapi.com/img/players/3f3ecf51-8411-4046-9477-18c0fe3da6ac.jpg","Royal Challengers Bengaluru"
"C61D247D-7F77-452C-B495-2813A9CD0AC4","Virat Kohli","1988-11-05T00:00:00","Batsman","Right Handed Bat","Right-arm medium","India","https://h.cricapi.com/img/players/c61d247d-7f77-452c-b495-2813a9cd0ac4.jpg","Royal Challengers Bengaluru"
"E5932C98-5C2A-4ADE-8238-3B6382B18EF3","Vihaan Malhotra","2007-01-01T00:00:00","Batsman","Left Handed Bat","Right-arm offbreak","India","https://h.cricapi.com/img/icon512.png","Royal Challengers Bengaluru"
"7FD4FA20-BC49-4337-AE8A-540B67CB011D","Romario Shepherd","1994-11-26T00:00:00","Bowling Allrounder","Right Handed Bat","Right-arm fast-medium","West Indies","https://h.cricapi.com/img/players/7fd4fa20-bc49-4337-ae8a-540b67cb011d.jpg","Royal Challengers Bengaluru"
"D8B0E01B-B754-432B-80A4-551E8C7EC8CA","Jacob Bethell","2003-10-23T00:00:00","Batting Allrounder","Left Handed Bat","Left-arm orthodox","England","https://h.cricapi.com/img/icon512.png","Royal Challengers Bengaluru"
"F061B5FC-CD70-480C-86AA-45C7828E739C","Yash Dayal","1997-12-13T00:00:00","Bowler","Right Handed Bat","Left-arm fast-medium","India","https://h.cricapi.com/img/icon512.png","Royal Challengers Bengaluru"
"40ED69DA-5D26-45EB-B9F8-72140B81B51A","Jordan Cox","2000-10-21T00:00:00","WK-Batsman","Right Handed Bat","","England","https://h.cricapi.com/img/icon512.png","Royal Challengers Bengaluru"
"88215EE9-CA67-48AF-A3F0-6B38718BD830","Rajat Patidar","1993-06-01T00:00:00","Batsman","Right Handed Bat","Right-arm offbreak","India","https://h.cricapi.com/img/icon512.png","Royal Challengers Bengaluru"
"69718248-2A3A-45D4-9A2A-6F4DFC6942A5","Tim David","1996-03-16T00:00:00","Batsman","Right Handed Bat","Right-arm offbreak","Australia","https://h.cricapi.com/img/players/69718248-2a3a-45d4-9a2a-6f4dfc6942a5.jpg","Royal Challengers Bengaluru"
"2190C28D-1712-4FD2-AE44-9AC54319FC21","Josh Hazlewood","1991-01-08T00:00:00","Bowler","Left Handed Bat","Right-arm fast-medium","Australia","https://h.cricapi.com/img/players/2190c28d-1712-4fd2-ae44-9ac54319fc21.jpg","Royal Challengers Bengaluru"
"4C17AABA-7455-4E74-82AC-86E60D480999","Mangesh Yadav","2002-10-10T00:00:00","Bowling Allrounder","Left Handed Bat","Left-arm fast-medium","India","https://h.cricapi.com/img/icon512.png","Royal Challengers Bengaluru"
"3676CC16-9DDF-446F-A4F1-93DBBEF6E132","Satvik Deswal","","Bowling Allrounder","Left Handed Bat","Right-arm medium","India","https://h.cricapi.com/img/icon512.png","Royal Challengers Bengaluru"
"41F91A34-8989-4B88-96B9-9FBBE725776F","Swapnil Singh","1991-01-22T00:00:00","Bowling Allrounder","Right Handed Bat","Left-arm orthodox","India","https://h.cricapi.com/img/icon512.png","Royal Challengers Bengaluru"
"849877F5-7704-4CAD-B1BA-9E0B33AED35E","Abhinandan Singh","1997-03-30T00:00:00","Bowler","Right Handed Bat","Right-arm fast-medium","India","https://h.cricapi.com/img/icon512.png","Royal Challengers Bengaluru"
"C3236037-6694-404A-8F01-9AD880564EA9","Venkatesh Iyer","1994-12-25T00:00:00","Batting Allrounder","Left Handed Bat","Right-arm medium","India","https://h.cricapi.com/img/players/c3236037-6694-404a-8f01-9ad880564ea9.jpg","Royal Challengers Bengaluru"
"A1F7A1F3-F19C-43D2-BCD7-B4BAE22F5842","Rasikh Salam Dar","2000-04-05T00:00:00","Bowler","Right Handed Bat","Right-arm fast-medium","India","https://h.cricapi.com/img/icon512.png","Royal Challengers Bengaluru"
"74C6584A-45A5-4781-A5E7-C0C9340DA954","Devdutt Padikkal","2000-07-07T00:00:00","Batsman","Left Handed Bat","Right-arm offbreak","India","https://h.cricapi.com/img/players/74c6584a-45a5-4781-a5e7-c0c9340da954.jpg","Royal Challengers Bengaluru"
"6E05CBEA-6A4B-42EF-8E2E-B44E4B434C2F","Jacob Duffy","1994-08-02T00:00:00","Bowler","Right Handed Bat","Right-arm fast-medium","New Zealand","https://h.cricapi.com/img/players/6e05cbea-6a4b-42ef-8e2e-b44e4b434c2f.jpg","Royal Challengers Bengaluru"
"6DB25D60-FF96-4D8D-8D22-DEDEEB5FFA29","Philip Salt","1996-08-28T00:00:00","WK-Batsman","Right Handed Bat","Right-arm offbreak","England","https://h.cricapi.com/img/icon512.png","Royal Challengers Bengaluru"
"E28DE73B-F5DF-49EB-BDF6-C50471319404","Jitesh Sharma","1993-10-22T00:00:00","WK-Batsman","Right Handed Bat","","India","https://h.cricapi.com/img/players/e28de73b-f5df-49eb-bdf6-c50471319404.jpg","Royal Challengers Bengaluru"
"81C09C1B-1B1D-4E87-9EAA-D7D0A89A6159","Krunal Pandya","1991-03-24T00:00:00","Batting Allrounder","Left Handed Bat","Left-arm orthodox","India","https://h.cricapi.com/img/players/81c09c1b-1b1d-4e87-9eaa-d7d0a89a6159.jpg","Royal Challengers Bengaluru"
"2BF2258F-F35E-4831-884E-F88EF46968F5","Suyash Sharma","2003-05-15T00:00:00","Bowler","Right Handed Bat","Right-arm legbreak","India","https://h.cricapi.com/img/icon512.png","Royal Challengers Bengaluru"
"2DBBE6B1-B7A7-4609-810A-DF536C049EE0","Kanishk Chouhan","2006-09-26T00:00:00","Batsman","Right Handed Bat","Right-arm offbreak","India","https://h.cricapi.com/img/icon512.png","Royal Challengers Bengaluru"
"EB911B3B-10B3-40F8-9294-E63BA030AF83","Nuwan Thushara","1994-08-06T00:00:00","Bowler","Right Handed Bat","Right-arm fast-medium","Sri Lanka","https://h.cricapi.com/img/players/eb911b3b-10b3-40f8-9294-e63ba030af83.jpg","Royal Challengers Bengaluru"
"8F631EEA-FA55-4296-B7CB-4F51E8EE2C98","Praful Hinge","2002-01-18T00:00:00","Bowler","Right Handed Bat","Right-arm fast-medium","India","https://h.cricapi.com/img/icon512.png","Sunrisers Hyderabad"
"7D662361-8F12-4A52-9A4B-01E8734BD31D","Heinrich Klaasen","1991-07-30T00:00:00","WK-Batsman","Right Handed Bat","Right-arm offbreak","South Africa","https://h.cricapi.com/img/players/7d662361-8f12-4a52-9a4b-01e8734bd31d.jpg","Sunrisers Hyderabad"
"7AA19B4A-48EF-4D17-BEF7-1E71F7829CB5","Eshan Malinga","2001-02-04T00:00:00","Bowler","Left Handed Bat","Right-arm fast-medium","Sri Lanka","https://h.cricapi.com/img/icon512.png","Sunrisers Hyderabad"
"02247315-1E19-4E52-B800-5F39EFAF3839","Sakib Hussain","2004-12-14T00:00:00","Bowler","Right Handed Bat","Right-arm fast-medium","India","https://h.cricapi.com/img/icon512.png","Sunrisers Hyderabad"
"5BF98798-B2B0-47D2-B799-5307C0FD4936","Nitish Kumar Reddy","2003-05-26T00:00:00","Batting Allrounder","Right Handed Bat","Right-arm fast-medium","India","https://h.cricapi.com/img/icon512.png","Sunrisers Hyderabad"
"15BCCB4F-8C3C-4DA6-ACD9-551782278BFD","Harshal Patel","1990-11-23T00:00:00","Bowler","Right Handed Bat","Right-arm fast-medium","India","https://h.cricapi.com/img/players/15bccb4f-8c3c-4da6-acd9-551782278bfd.jpg","Sunrisers Hyderabad"
"6D751BE3-3023-43B9-8415-8259D19689FD","Jack Edwards","2000-04-19T00:00:00","Batsman","Right Handed Bat","Right-arm medium","Australia","https://h.cricapi.com/img/players/6d751be3-3023-43b9-8415-8259d19689fd.jpg","Sunrisers Hyderabad"
"196F622E-E1AE-4962-95B5-81324E26C5FE","Aniket Verma","2002-02-05T00:00:00","Batsman","Right Handed Bat","Right-arm medium","India","https://h.cricapi.com/img/icon512.png","Sunrisers Hyderabad"
"E3686FFA-FC7E-4CD0-AD49-7C355AB6691D","Smaran Ravichandran","2003-05-05T00:00:00","Batsman","Left Handed Bat","Right-arm offbreak","India","https://h.cricapi.com/img/icon512.png","Sunrisers Hyderabad"
"391537B8-1983-4080-8737-976C7E5BFAB7","Krains Fuletra","","Bowler","Right Handed Bat","","India","https://h.cricapi.com/img/icon512.png","Sunrisers Hyderabad"
"B4CC5506-212F-4D6B-825D-8EC89E1E084A","Kamindu Mendis","1998-09-30T00:00:00","Batting Allrounder","Left Handed Bat","Right-arm offbreak","Sri Lanka","https://h.cricapi.com/img/icon512.png","Sunrisers Hyderabad"
"80C68F84-9DDF-4F6D-9672-9B21D51FD44E","Shivang Kumar","2002-05-26T00:00:00","Batting Allrounder","Right Handed Bat","Left-arm orthodox","India","https://h.cricapi.com/img/icon512.png","Sunrisers Hyderabad"
"0CF24408-C280-406D-8D7A-A78B0C3964ED","Onkar Tarmale","","Bowler","Right Handed Bat","Right-arm fast-medium","India","https://h.cricapi.com/img/icon512.png","Sunrisers Hyderabad"
"83FE6AB6-D63C-420E-9416-A93D59A9A964","Abhishek Sharma","2000-09-04T00:00:00","Batting Allrounder","Left Handed Bat","Left-arm orthodox","India","https://h.cricapi.com/img/players/83fe6ab6-d63c-420e-9416-a93d59a9a964.jpg","Sunrisers Hyderabad"
"7CB23EF6-2CD5-4AEB-9047-A5054D220F98","David Payne","1991-02-15T00:00:00","Bowler","Right Handed Bat","Left-arm fast-medium","England","https://h.cricapi.com/img/players/7cb23ef6-2cd5-4aeb-9047-a5054d220f98.jpg","Sunrisers Hyderabad"
"6ED13677-5228-45CF-8CFB-C72C476F8FDB","Amit Kumar","","","","","India","https://h.cricapi.com/img/icon512.png","Sunrisers Hyderabad"
"13B3D56E-0FBA-4D31-A174-D211211404E2","Pat Cummins","1993-05-08T00:00:00","Bowler","Right Handed Bat","Right-arm fast","Australia","https://h.cricapi.com/img/players/13b3d56e-0fba-4d31-a174-d211211404e2.jpg","Sunrisers Hyderabad"
"F00CCDBA-6137-4852-A490-BA782044B866","Shivam Mavi","1998-11-26T00:00:00","Bowler","Right Handed Bat","Right-arm fast-medium","India","https://h.cricapi.com/img/players/f00ccdba-6137-4852-a490-ba782044b866.jpg","Sunrisers Hyderabad"
"80C06194-6B4E-44A3-978F-DDACB33A95BB","Salil Arora","2002-11-07T00:00:00","WK-Batsman","Right Handed Bat","","India","https://h.cricapi.com/img/icon512.png","Sunrisers Hyderabad"
"CC7C9A0B-B6AC-4109-84C8-DD9B1704308F","Harsh Dubey","2002-07-23T00:00:00","Bowling Allrounder","Left Handed Bat","Left-arm orthodox","India","https://h.cricapi.com/img/icon512.png","Sunrisers Hyderabad"
"D6720897-E81D-4703-BF33-D2B60C973D30","Travis Head","1993-12-29T00:00:00","Batsman","Left Handed Bat","Right-arm offbreak","Australia","https://h.cricapi.com/img/players/d6720897-e81d-4703-bf33-d2b60c973d30.jpg","Sunrisers Hyderabad"
"9AE68636-48D9-488F-8ADC-E62A19815D85","Ishan Kishan","1998-07-18T00:00:00","WK-Batsman","Left Handed Bat","","India","https://h.cricapi.com/img/players/9ae68636-48d9-488f-8adc-e62a19815d85.jpg","Sunrisers Hyderabad"
"F589D2A9-4E44-464D-9741-E224354A1370","Jaydev Unadkat","1991-10-18T00:00:00","Bowler","Right Handed Bat","Left-arm fast-medium","India","https://h.cricapi.com/img/players/f589d2a9-4e44-464d-9741-e224354a1370.jpg","Sunrisers Hyderabad"
"D50E7092-DC22-4854-84D3-E08CCBA038E9","Brydon Carse","1995-07-31T00:00:00","Bowler","Right Handed Bat","Right-arm fast","England","https://h.cricapi.com/img/icon512.png","Sunrisers Hyderabad"
"F183C67E-0B7C-44E5-8AB7-FE1E0BE672F3","Zeeshan Ansari","1999-12-16T00:00:00","Bowler","Right Handed Bat","Right-arm legbreak","India","https://h.cricapi.com/img/icon512.png","Sunrisers Hyderabad"
"D1C0A448-6EE6-473A-90A2-E6A486698A8A","Liam Livingstone","1993-08-04T00:00:00","Batting Allrounder","Right Handed Bat","Right-arm legbreak","England","https://h.cricapi.com/img/players/d1c0a448-6ee6-473a-90a2-e6a486698a8a.jpg","Sunrisers Hyderabad"
"08924D57-B4D3-4ED0-903D-087A8384BE12","Finn Allen","1999-04-22T00:00:00","Batsman","Right Handed Bat","","New Zealand","https://h.cricapi.com/img/players/08924d57-b4d3-4ed0-903d-087a8384be12.jpg","Kolkata Knight Riders"
"306F6B88-0442-476A-BE55-1500B3441051","Manish Pandey","1989-09-10T00:00:00","Batsman","Right Handed Bat","Right-arm medium","India","https://h.cricapi.com/img/players/306f6b88-0442-476a-be55-1500b3441051.jpg","Kolkata Knight Riders"
"702254AA-2764-4FE4-B28E-20336A0AB069","Varun Chakaravarthy","1991-08-29T00:00:00","Bowler","Right Handed Bat","Right-arm legbreak","India","https://h.cricapi.com/img/players/702254aa-2764-4fe4-b28e-20336a0ab069.jpg","Kolkata Knight Riders"
